,Q14_hrs_all_jobs,Q2_Health,Q49_gender,Q50_age,Q3_Income_vs_5yr_ago,avg_hours_worked,avg_hours_worked_men,avg_hours_worked_women,Q4_Income_vs_5yr_fut,Q11_why_other_job,Q33_have_right_edu,Q62_ever_incarcerated,Q64_personal_income_cleaned,Q65_household_income_cleaned,statename,region
5204,40,5,1,44,3,36.6,38.8,34.1,3,,0,0,,,New York,Northeast Region
5205,60,4,2,57,2,36.6,39.2,33.9,3,,1,0,180000,220000,Connecticut,Northeast Region
5208,60,4,1,54,1,39.2,41.3,37,1,1,1,0,,,Tennessee,South Region
5210,70,3,1,23,3,39.6,42,36.9,3,2,0,0,34000,65000,Oklahoma,South Region
5212,98,5,1,48,3,38,40.1,36,3,4,1,0,115000,115000,Massachusetts,Northeast Region
5213,10,4,1,70,1,41.2,43.4,38.5,3,4,1,0,0,150000,Arkansas,South Region
5214,50,3,1,33,3,38.8,40.7,36.7,3,,1,0,32000,60000,Arizona,West Region
5216,45,4,1,50,1,39.5,42.5,36.2,3,,1,0,155000,210000,Ohio,Midwest Region
5217,55,4,2,37,3,39.8,42.2,37.3,3,2,1,0,52000,185000,North Carolina,South Region
5218,27,4,2,77,2,37.4,39.2,35.5,2,,1,0,78000,78000,California,West Region
5219,20,3,1,61,1,37.8,40,35.3,2,,1,0,25000,75000,New Jersey,Northeast Region
5220,7,3,3,,2,38.8,41.1,36.2,1,,1,,,,New Jersey,Northeast Region
5221,42,3,1,66,2,40.2,43.5,36.6,2,,1,0,60000,140000,Oklahoma,South Region
5223,40,3,2,32,3,40.1,42.5,37.4,3,,0,0,34000,34000,Texas,South Region
5225,44,2,1,50,3,37.8,40.4,35,2,,0,0,41000,55000,Ohio,Midwest Region
5226,40,4,2,64,3,38,39.8,36,3,,1,0,200000,200000,California,West Region
5227,55,5,1,55,3,39.4,42.5,36,3,2,1,0,175000,230000,Wisconsin,Midwest Region
5228,35,5,1,30,3,39,41.8,35.9,3,,1,0,48000,88000,Pennsylvania,Northeast Region
5231,45,4,2,42,3,38.3,40.9,35.4,3,,1,0,45000,90000,Maryland,South Region
5232,40,4,1,57,2,38.4,41.2,35.4,3,,1,0,55000,115000,Ohio,Midwest Region
5233,10,1,1,40,2,36.4,38.8,33.9,3,4,1,0,5000,38000,Illinois,Midwest Region
5234,40,4,2,69,3,38,40,35.6,1,,1,0,66000,66000,New Jersey,Northeast Region
5235,21,4,2,62,1,38.5,41.4,35.5,3,,1,0,,,Connecticut,Northeast Region
5236,10,2,2,73,1,38.5,41.3,35.5,2,,1,0,,,Massachusetts,Northeast Region
5237,45,4,1,57,3,38,40.7,34.7,3,,1,0,110000,170000,Kentucky,South Region
5238,30,3,1,51,3,38.5,41,35.9,2,1,1,0,11000,11000,Michigan,Midwest Region
5240,55,3,1,70,3,40.5,43.8,36.9,2,,0,0,78000,114000,Louisiana,South Region
5241,40,3,2,40,3,39.2,41.3,37,2,,1,0,,,Maryland,South Region
5242,48,3,2,38,1,37.9,40,36,3,,1,0,21500,21500,Georgia,South Region
5243,40,3,2,38,3,38.5,40.6,36.3,3,,1,0,109000,109000,Florida,South Region
5245,40,4,1,35,3,38.7,40.9,36.2,2,,1,0,60000,115000,North Dakota,Midwest Region
5246,20,5,2,38,2,38.6,41.1,35.8,2,,1,0,12000,200000,Iowa,Midwest Region
5247,40,4,2,27,3,37.9,39.6,35.9,3,,1,0,50000,112000,California,West Region
5248,40,5,2,45,3,37.8,39.6,35.9,3,,1,0,130000,180000,Wisconsin,Midwest Region
5250,40,3,2,46,2,39.4,41.8,36.7,1,,1,0,60000,120000,Colorado,West Region
5251,60,3,1,65,2,38.6,41.4,35.1,1,,1,0,82000,165000,Illinois,Midwest Region
5252,40,2,2,55,3,37.9,39.6,35.9,2,,1,0,,,California,West Region
5253,52,3,1,36,1,38.4,40.5,36.1,3,2,1,0,65000,120000,Florida,South Region
5254,50,4,1,53,3,37.6,39.7,34.9,3,,1,0,0,0,California,West Region
5256,40,4,1,39,3,36.6,39.7,33.2,3,,1,0,110000,270000,Ohio,Midwest Region
5257,45,3,1,29,3,40,42.9,36.6,2,,1,0,75000,140000,Minnesota,Midwest Region
5259,41,4,2,46,3,38.8,41.1,36.2,3,,1,0,70000,120000,Colorado,West Region
5260,40,5,1,41,3,39.8,41.8,37.4,3,,1,0,150000,150000,Texas,South Region
5262,40,4,2,49,3,36.3,39.1,33.8,3,4,1,0,,,North Carolina,South Region
5263,70,5,1,77,1,37.6,39.6,35.6,2,4,1,0,0,75000,North Carolina,South Region
5265,45,4,1,62,3,38.4,40.6,36.3,3,,1,0,180000,180000,North Carolina,South Region
5267,60,4,1,40,2,38.4,42.2,34.2,3,2,1,0,,,Pennsylvania,Northeast Region
5268,50,4,2,54,2,40.4,44.1,36.2,1,,1,0,,,Pennsylvania,Northeast Region
5269,55,3,2,59,2,39.4,41.8,36.7,2,,1,0,78000,78000,Colorado,West Region
5270,50,2,2,27,3,37.7,40.5,34.5,2,2,1,0,23000,50000,Michigan,Midwest Region
5271,45,5,3,38,3,38.6,40.5,36.5,3,,1,0,,,Illinois,Midwest Region
5273,40,4,2,54,2,37.7,39.7,35.5,1,,1,0,100000,130000,New York,Northeast Region
5274,50,5,1,38,3,39.3,41.1,37.3,3,4,1,0,70000,80000,Florida,South Region
5275,42,4,1,36,3,38,40.1,36,2,2,1,0,180000,260000,Massachusetts,Northeast Region
5276,40,4,2,51,1,38.5,41.3,35.5,3,,1,0,50000,50000,Massachusetts,Northeast Region
5278,18,5,1,77,2,35.7,38.7,32.5,1,,1,0,50000,120000,Washington,West Region
5279,40,3,2,63,2,36.9,39.5,34.3,2,1,1,0,25000,25000,Iowa,Midwest Region
5280,50,3,2,41,3,40,42.4,37.4,3,2,1,0,120000,188500,Texas,South Region
5281,45,4,1,41,3,39,42.2,35.4,2,,1,0,,,North Carolina,South Region
5282,38,2,1,26,3,39.5,42,37,3,,1,0,16000,70000,Georgia,South Region
5283,60,3,2,35,2,38,40.1,36,3,4,1,0,60000,150000,Massachusetts,Northeast Region
5284,45,3,1,61,3,39.8,42.1,37.2,1,,1,0,105000,150000,Indiana,Midwest Region
5286,48,5,2,39,3,38.7,40.9,36.2,3,2,0,0,37000,37000,North Dakota,Midwest Region
5287,5,3,1,47,3,37.2,39.7,34.7,3,,1,0,90000,100000,Massachusetts,Northeast Region
5289,40,3,2,57,3,38.5,41.3,35.5,3,,1,0,122000,122000,Massachusetts,Northeast Region
5291,40,3,2,28,3,36.1,36.7,35.2,3,,0,0,40000,40000,New Jersey,Northeast Region
5292,48,4,1,50,3,38.8,40.9,36.4,3,,1,0,160000,180000,Washington,West Region
5293,45,5,2,43,2,39,41.2,36.7,2,2,1,0,123000,123000,Virginia,South Region
5294,25,2,2,33,1,39.3,42.2,36.1,3,,1,0,,,New Jersey,Northeast Region
5296,55,3,1,61,3,38.4,41.3,35.2,2,,1,0,210000,340000,New York,Northeast Region
5297,32,5,1,79,3,39.9,42.3,37.2,3,,1,0,45000,45000,Texas,South Region
5298,50,2,1,61,3,37.8,40.8,34.6,3,,1,,,,New Jersey,Northeast Region
5299,40,4,2,38,1,39.6,43.1,35.3,3,,1,0,87500,87500,Texas,South Region
5300,5,3,1,65,1,37.9,40.9,34.4,2,4,1,0,60000,100000,Idaho,West Region
5301,40,3,2,63,2,38.9,40.6,37.2,2,,1,0,41000,41000,Florida,South Region
5303,50,4,1,56,3,37,39.6,34.4,3,,1,0,200000,200000,Michigan,Midwest Region
5304,40,3,1,65,3,37.9,40.8,34.9,1,,1,0,65000,100000,Massachusetts,Northeast Region
5305,45,3,2,32,2,41,44.5,36.6,3,,1,0,51000,78000,Tennessee,South Region
5306,40,5,1,39,3,39,40.8,37.1,3,,1,0,100000,110000,Arkansas,South Region
5307,70,3,1,46,3,39.3,42.6,35.3,2,2,1,0,150000,225000,Tennessee,South Region
5309,48,3,2,38,3,38.2,39.9,36.6,3,2,0,0,85000,85000,Pennsylvania,Northeast Region
5310,20,4,1,64,3,36.7,41,30.6,2,,1,0,7200,150000,Utah,West Region
5311,48,4,1,48,3,39.6,42.7,35.8,2,,1,0,160000,170000,Georgia,South Region
5312,40,2,1,60,3,37.8,40.4,35,3,,1,0,62000,62000,Ohio,Midwest Region
5315,50,3,3,39,3,39.6,42.7,36.2,3,,1,0,41000,141000,Alabama,South Region
5316,40,3,2,29,3,39.1,41.6,36.3,3,,1,0,32000,52000,North Carolina,South Region
5317,42,4,2,38,2,35.9,38.6,33,3,4,1,0,83000,136000,California,West Region
5318,24,4,2,35,3,39,41.9,35.8,3,2,1,0,10000,120000,Montana,West Region
5319,40,3,2,59,2,38.5,40.6,36.4,2,,1,0,40000,80000,Missouri,Midwest Region
5320,15,3,1,72,3,40.7,43.6,36.6,3,,1,0,0,24000,New Mexico,West Region
5321,42,3,2,48,3,39.2,42.5,35.6,2,,1,0,36000,72500,Kentucky,South Region
5322,75,2,1,23,1,38.1,40.4,35.7,3,2,0,0,,,Michigan,Midwest Region
5323,40,3,2,43,1,38.9,41.5,35.9,3,,1,0,38000,130000,Pennsylvania,Northeast Region
5324,35,3,2,64,2,37.9,39.6,35.9,2,,1,0,18000,18000,California,West Region
5325,40,4,1,24,3,38.8,40.9,36.4,3,,1,0,94000,94000,Washington,West Region
5326,40,3,1,41,3,37.9,40.6,34.6,3,,1,0,75000,87000,Michigan,Midwest Region
5327,40,2,3,38,1,38.7,40.7,36.1,2,1,1,0,28000,50000,Washington,West Region
5328,40,3,2,26,3,37.9,40.8,34.9,3,,0,0,78000,150000,Massachusetts,Northeast Region
5329,55,3,1,48,3,40.1,41.7,38.4,3,,1,0,300000,450000,California,West Region
5330,10,3,1,70,2,39.4,41.8,36.4,3,,1,0,14000,40000,Colorado,West Region
5331,44,4,1,34,3,38.5,41,35.9,3,,1,0,90000,110000,Pennsylvania,Northeast Region
5334,65,4,2,38,2,38.2,41.4,34.8,2,2,1,0,35000,85000,New York,Northeast Region
5336,60,4,2,47,3,38.5,40.3,36.6,2,1,0,0,40000,120000,Tennessee,South Region
5337,40,3,2,39,3,39.3,41.4,36.8,3,,0,0,65000,111000,Hawaii,West Region
5339,60,5,2,46,3,39.2,41.9,36.3,2,,1,0,200000,270000,Minnesota,Midwest Region
5340,60,4,1,58,3,39.2,41.5,36.7,1,,1,0,,,North Carolina,South Region
5341,20,4,1,27,3,39.8,42.2,37.3,3,,1,0,17000,20000,North Carolina,South Region
5342,40,4,1,37,1,38.9,42,35.4,3,1,0,0,69000,70000,Illinois,Midwest Region
5343,40,5,1,31,3,38.8,41.9,35.5,3,,1,0,85000,150000,Michigan,Midwest Region
5344,7,5,2,33,2,38.2,39.9,36.6,2,,0,0,30000,30000,Pennsylvania,Northeast Region
5345,40,4,1,36,3,37.7,40.2,35.2,3,,1,1,50000,120000,North Carolina,South Region
5346,30,4,2,60,2,37.3,39.3,35.2,3,,0,0,60000,120000,Oregon,West Region
5347,14,4,2,72,3,38.8,40.9,36.4,2,,1,0,10000,150000,Washington,West Region
5349,80,3,2,62,2,38.5,41.4,35.5,2,2,1,0,,,Connecticut,Northeast Region
5352,60,3,2,48,2,38.7,40.5,36.9,3,1,1,0,60000,60000,New York,Northeast Region
5354,50,4,1,60,3,39.9,42.3,37,2,,1,0,50000,200000,Texas,South Region
5355,55,3,1,52,2,38.7,41.8,35.4,2,2,1,0,70000,130000,Minnesota,Midwest Region
5356,24,3,2,63,2,38.6,40.8,36.3,2,,1,0,,,Minnesota,Midwest Region
5357,55,3,1,64,1,37.6,40.8,34,3,,1,0,,,Washington,West Region
5358,40,4,1,35,3,38.4,41.3,35.2,3,2,1,0,,,Wisconsin,Midwest Region
5360,60,3,1,51,,38.6,40.5,36.6,1,2,1,0,,,Florida,South Region
5362,40,3,1,43,2,38.7,40.5,36.9,3,4,1,0,50000,50000,New York,Northeast Region
5363,50,4,1,41,3,38.4,39.4,37.4,3,4,1,0,120000,200000,Maryland,South Region
5364,32,1,2,33,1,44.4,48.3,38.3,3,,0,0,17000,50000,Kansas,Midwest Region
5365,55,5,1,53,3,39.2,42.7,35.2,3,4,1,0,,,Minnesota,Midwest Region
5366,40,3,1,60,2,39,41.4,35.9,2,,1,0,32000,150000,California,West Region
5367,50,5,2,56,3,38.8,41.4,36.1,3,2,1,0,129000,129000,Virginia,South Region
5369,40,2,1,38,3,37,39.7,34.2,3,,1,0,100000,185000,California,West Region
5370,57,4,1,39,3,38.6,44.1,31.5,3,2,1,0,75000,75000,Idaho,West Region
5371,58,4,1,49,3,38.5,40.1,36.9,2,2,1,0,70000,105000,Virginia,South Region
5372,60,5,1,59,2,38.6,40.5,36.6,3,,1,0,87500,102000,Oklahoma,South Region
5373,45,5,2,56,3,38.6,40.3,36.7,3,,1,0,90000,90000,Florida,South Region
5376,40,4,2,38,3,37.7,40.3,35.2,3,,1,0,125000,250000,Connecticut,Northeast Region
5377,40,3,3,50,3,39,41.8,35.9,3,2,1,0,240000,355000,Pennsylvania,Northeast Region
5378,40,3,2,53,2,37.8,40.2,35.3,2,,1,0,52000,52000,Illinois,Midwest Region
5379,8,3,2,54,3,38.1,40.3,35.6,3,,1,0,4500,65000,Wisconsin,Midwest Region
5381,55,4,1,54,2,39,41.4,36.4,3,4,1,0,160000,160000,Indiana,Midwest Region
5382,55,4,2,64,3,38.5,41.4,35.5,2,1,1,0,50000,125000,Connecticut,Northeast Region
5383,50,4,1,54,3,37.2,41.1,33,3,,1,0,80000,125000,Michigan,Midwest Region
5385,40,4,2,58,2,39.3,42.6,35.6,2,,0,0,39000,89000,Wisconsin,Midwest Region
5386,40,4,2,49,3,39,42.2,35.7,3,,1,0,75000,155000,Kentucky,South Region
5387,40,3,1,62,1,37.8,41.1,34.5,1,,1,0,41000,51000,Ohio,Midwest Region
5388,32,3,2,42,3,39.5,41.9,37,3,,1,0,55000,150000,South Carolina,South Region
5389,20,4,2,41,3,39.5,41.7,37,3,,1,0,30000,150000,Kentucky,South Region
5390,40,4,1,57,3,38.4,40.9,35.9,3,,,0,140000,220000,Maine,Northeast Region
5391,60,4,1,44,3,40.1,42.5,37.4,3,,0,0,,,Texas,South Region
5393,65,2,1,57,3,39.6,41.7,37.5,3,,1,0,350000,350000,Georgia,South Region
5395,38,3,1,45,3,38.3,40.2,36.3,2,,1,0,75000,75000,New York,Northeast Region
5397,6,4,2,44,3,39.3,41.3,37.1,2,,1,0,35000,80000,Texas,South Region
5398,50,3,1,32,3,38.8,41.4,36,3,,1,0,112200,112200,South Carolina,South Region
5399,50,2,1,56,2,38.1,40.7,35,3,,1,1,25000,50000,Utah,West Region
5400,48,5,2,37,3,37.7,40.5,34.7,2,3,1,0,44000,60000,Minnesota,Midwest Region
5402,50,5,2,56,3,38.9,42.1,35.2,1,,0,0,140000,200000,Minnesota,Midwest Region
5403,50,5,1,35,3,39.6,42.8,36.1,3,4,1,0,300000,320000,Wyoming,West Region
5404,35,3,2,56,1,38.5,40.5,36.4,2,1,0,0,10000,75000,Ohio,Midwest Region
5405,41,4,1,40,3,38.5,41.3,35.5,3,4,0,0,90000,125000,Massachusetts,Northeast Region
5407,30,4,1,22,3,38.9,41.8,35.7,3,2,1,0,14000,14000,Pennsylvania,Northeast Region
5408,40,5,2,54,3,37.4,39.2,35.5,2,,0,1,53000,120000,California,West Region
5409,72,4,1,63,1,37,39.6,34.4,3,,1,0,35000,35000,Michigan,Midwest Region
5412,70,5,2,46,3,39.5,42,37,3,,1,0,,,Georgia,South Region
5414,30,4,2,49,2,37.4,40.3,34.4,3,,1,0,21000,137000,Massachusetts,Northeast Region
5415,45,3,3,,2,37.9,39.6,35.9,2,,0,0,105000,150000,California,West Region
5416,32,4,1,60,3,37,38.9,35.2,2,,1,0,110000,240000,New York,Northeast Region
5418,40,5,2,50,3,38.7,40.6,36.6,2,,1,0,120000,300000,California,West Region
5420,60,4,2,46,3,40.4,42.7,37.5,3,,1,0,225000,400000,Texas,South Region
5422,40,5,1,49,3,39.7,42.3,36.8,2,,1,0,102000,102000,Georgia,South Region
5423,50,3,2,35,3,40.4,42.7,37.5,2,,1,0,103000,300000,Texas,South Region
5424,55,4,1,55,3,39.7,41.4,37.7,3,2,1,0,150000,350000,Colorado,West Region
5427,47,4,1,26,3,36,38.9,32.8,3,,1,0,60000,60000,Connecticut,Northeast Region
5429,40,4,1,49,3,37.2,39.7,34.7,3,,1,0,70000,95000,Massachusetts,Northeast Region
5430,10,5,2,65,1,38.6,40.5,36.5,2,,1,0,15000,30000,Illinois,Midwest Region
5431,40,1,1,33,3,37.9,40.1,35.3,3,4,1,0,24000,84000,California,West Region
5432,40,5,2,29,3,38.5,41.3,35.5,3,,1,0,55000,55000,Massachusetts,Northeast Region
5433,50,3,3,46,3,37.6,39.7,34.9,3,,1,0,95000,95000,California,West Region
5434,23,3,3,32,3,37.5,40.1,34.7,3,,1,0,22800,22800,Washington,West Region
5437,45,4,2,60,2,38.6,40.5,36.6,2,4,1,0,65000,175000,Florida,South Region
5438,45,4,2,29,2,38.1,40.6,35.2,2,4,1,0,,,Idaho,West Region
5439,60,3,1,63,2,38.3,40.2,36.4,1,,1,0,83000,104000,Delaware,South Region
5440,60,4,1,56,3,38.1,40.6,35.2,3,,1,0,120000,120000,Idaho,West Region
5441,45,3,2,58,3,38.8,41.3,36.2,3,,1,0,96000,136000,North Carolina,South Region
5442,40,1,2,26,2,39.2,41.4,36.8,3,,1,0,12000,12000,Maryland,South Region
5443,50,4,2,60,3,38.6,41.8,35,1,,0,0,,,Connecticut,Northeast Region
5444,46,5,1,45,3,38.8,40.9,36.4,3,4,1,0,80000,80000,Washington,West Region
5445,20,4,1,67,1,41.7,45.9,36.7,2,1,0,0,50000,70000,Nebraska,Midwest Region
5446,48,2,1,66,3,38.4,39.9,36.6,3,,1,1,40000,40000,Nevada,West Region
5448,35,3,2,56,3,37.6,39.9,35,2,,1,0,25000,55000,Oregon,West Region
5449,63,5,2,35,3,39.8,42.7,36.3,3,,1,0,45000,220000,Virginia,South Region
5450,45,4,2,34,3,37.9,39.6,35.9,3,,1,0,95000,95000,California,West Region
5451,40,4,2,62,1,38.6,40.5,36.6,1,1,0,0,23000,120000,Florida,South Region
5452,66,3,1,45,2,42.4,44.6,40.3,3,,1,0,150000,200000,New York,Northeast Region
5453,60,4,2,33,3,37.2,40.6,33.2,3,2,1,0,70000,120000,Washington,West Region
5454,40,2,2,29,3,39.2,41.4,36.8,3,,1,0,65000,125000,Maryland,South Region
5458,42,1,1,64,1,39.9,42.3,37.2,1,,1,1,41000,56000,Texas,South Region
5459,50,4,1,69,3,38.1,41.1,35.1,1,,1,0,90000,110000,South Carolina,South Region
5460,55,4,1,45,3,38.1,39.8,36.3,2,,1,0,125000,175000,Hawaii,West Region
5461,60,4,1,67,3,38.2,39.9,36.6,1,1,1,1,300000,300000,Pennsylvania,Northeast Region
5462,40,4,3,51,3,38,39.8,36,3,,1,0,80000,120000,California,West Region
5464,50,3,1,43,3,38,39.7,36.1,3,1,0,0,36000,81000,Florida,South Region
5465,55,5,1,43,3,39.2,41.1,37,3,2,1,0,125000,230000,Florida,South Region
5466,37,5,1,44,2,37.7,39.9,35.6,3,,1,0,40000,80000,Illinois,Midwest Region
5467,50,4,2,51,3,37.9,39.6,35.9,3,4,1,0,165000,400000,California,West Region
5468,24,3,2,20,3,39.1,42.1,35.8,3,,0,0,2000,120000,Michigan,Midwest Region
5469,40,2,1,46,3,38.2,41.1,35.1,3,,1,0,,,New York,Northeast Region
5470,30,4,1,41,3,37.7,40.2,35.2,2,,1,1,200000,400000,North Carolina,South Region
5471,40,5,1,33,3,38.1,40.4,35.7,3,,1,0,100000,100000,Michigan,Midwest Region
5473,25,3,1,61,3,39.9,41.8,37.7,2,,1,0,160000,260000,Texas,South Region
5474,60,5,2,52,3,38.6,40.9,35.7,3,1,0,0,72000,144000,California,West Region
5475,28,4,1,69,2,38.5,41,35.9,1,1,1,0,12000,40000,Pennsylvania,Northeast Region
5476,50,3,2,69,3,39.3,42.1,36.2,1,,1,0,150000,150000,Colorado,West Region
5477,24,4,2,59,2,38.3,40.3,36.2,2,,1,0,50000,60000,Florida,South Region
5478,60,3,1,51,2,38.4,41.4,34.9,2,,1,0,16000,16000,Oregon,West Region
5479,32,3,2,28,3,38.3,40.3,36.2,3,,0,0,30000,90000,Minnesota,Midwest Region
5480,50,4,2,67,2,37.5,40.4,34.1,1,,1,0,110000,110000,Colorado,West Region
5481,50,4,1,24,3,39.3,42.1,36.2,3,,1,0,100000,166000,Colorado,West Region
5482,50,3,1,42,3,38.3,39.8,36.9,2,,1,0,100000,125000,Missouri,Midwest Region
5483,60,4,1,66,2,38.2,41,34.6,2,2,1,0,100000,100000,Wisconsin,Midwest Region
5484,60,4,1,59,3,38.1,40.7,35,3,,0,0,,,Utah,West Region
5485,15,5,1,62,1,40.2,42.8,37.3,2,4,1,0,17000,17000,Virginia,South Region
5486,40,4,2,69,3,38.5,40.5,36.4,1,,1,0,140000,200000,Ohio,Midwest Region
5487,40,4,1,47,2,35.6,37.8,33.3,2,4,1,0,45000,70000,Michigan,Midwest Region
5489,15,3,2,52,2,38.5,40.5,36.4,2,,1,0,6800,6800,Ohio,Midwest Region
5490,50,4,2,44,3,37.9,40.8,34.9,3,,1,0,65000,140000,Massachusetts,Northeast Region
5491,44,4,1,60,3,38.7,41.3,35.9,3,,1,0,130000,130000,Maryland,South Region
5493,56,4,1,35,3,36,39.1,32.6,2,,1,0,160000,230000,California,West Region
5494,29,5,1,19,3,37.3,39.3,35.2,3,,1,0,20000,,Oregon,West Region
5495,50,5,1,28,3,37.6,40.4,34.2,3,,1,0,90000,90000,Missouri,Midwest Region
5497,40,4,2,54,2,38.8,40.7,36.7,2,,1,0,85000,127000,Arizona,West Region
5498,50,2,1,63,1,39,41,36.9,1,,0,0,32000,32000,Missouri,Midwest Region
5500,45,3,1,37,3,40.2,42.8,37.4,2,,1,0,,,Mississippi,South Region
5501,55,4,3,40,3,38.5,41.3,35.5,3,2,1,0,150000,200000,Massachusetts,Northeast Region
5502,45,4,1,47,3,38.4,40.8,35.8,2,,1,0,300000,300000,Minnesota,Midwest Region
5503,40,4,2,47,3,38.3,41.7,34.5,2,,1,0,105000,205000,Oregon,West Region
5504,14,4,1,59,3,38.4,39.9,36.6,3,,1,0,70000,120000,Nevada,West Region
5509,30,4,1,63,3,37.8,40.9,34.1,1,,1,0,0,,Utah,West Region
5510,40,2,1,40,3,38.6,40.9,35.7,3,,0,0,,,California,West Region
5511,50,4,1,28,2,38.7,41.4,36,3,,1,0,15000,90000,Florida,South Region
5514,50,5,1,57,2,37.2,40.1,34.4,2,4,1,0,115000,125000,Illinois,Midwest Region
5515,45,3,1,65,3,40.1,42.3,37.6,1,,1,0,118000,140000,Texas,South Region
5516,40,5,2,68,1,39.3,42.6,35.3,1,,1,0,,,Tennessee,South Region
5517,30,4,2,55,3,36.3,39.1,33.8,1,,1,0,91885,126000,North Carolina,South Region
5518,50,4,1,56,3,38.6,40.5,36.5,2,,1,0,110000,160000,Illinois,Midwest Region
5519,20,4,1,41,2,36.7,39.3,33.7,3,2,1,0,25000,75000,Colorado,West Region
5520,44,5,1,58,2,39.7,42.5,36.1,3,1,1,1,43000,66000,Washington,West Region
5521,50,4,1,34,1,38.8,40.7,36.7,3,2,1,0,40000,40000,Arizona,West Region
5522,50,3,1,69,2,38,40.4,35.6,1,,1,0,10000,10000,Ohio,Midwest Region
5523,35,4,2,40,1,38.1,40.4,35.7,3,2,0,0,12000,120000,Michigan,Midwest Region
5524,60,2,1,29,3,38.2,40.6,35.8,3,1,0,0,40000,80000,Florida,South Region
5525,37,5,2,37,3,40.1,41.7,38.4,3,,1,0,73000,210000,California,West Region
5526,48,4,1,47,3,38.5,41.2,35.5,2,2,1,0,120000,150000,New York,Northeast Region
5527,100,3,1,45,2,39.1,41.6,36.6,3,1,1,0,50000,50000,Missouri,Midwest Region
5529,45,3,1,34,3,38.5,41.5,35.5,3,,0,0,80000,80000,Massachusetts,Northeast Region
5530,40,4,1,32,3,39.6,42.1,37.1,3,2,0,0,36000,116000,South Carolina,South Region
5531,48,4,1,55,3,40.1,41.5,38.9,2,,1,0,90000,125000,District of Columbia,South Region
5533,50,4,1,33,3,39.2,41.4,36.8,2,,1,0,150000,190000,Maryland,South Region
5534,45,4,2,64,2,40.4,43.7,36.7,3,,1,0,,,Indiana,Midwest Region
5535,55,2,1,53,3,39,41.5,36.5,2,,1,0,110000,110000,Kentucky,South Region
5537,38,5,2,54,3,40.3,43.6,36.8,1,,0,0,53000,162000,Texas,South Region
5538,50,3,2,32,1,37.3,39.3,35.2,3,1,1,0,4000,4000,Oregon,West Region
5539,40,4,1,44,3,39.2,41.1,37.2,3,,1,0,120000,200000,Florida,South Region
5540,50,3,1,57,3,38.6,41.8,35.1,3,,1,0,95000,130000,Wisconsin,Midwest Region
5541,23,5,2,55,1,38.6,40.5,36.5,2,2,0,0,62000,100000,Illinois,Midwest Region
5542,38,4,1,38,3,37.7,40.1,35.2,2,,1,0,58000,120000,Kentucky,South Region
5543,48,3,2,,3,37.5,40.1,34.7,2,1,1,0,30000,30000,Washington,West Region
5544,55,4,1,52,3,38.1,41,34.7,3,,1,0,0,,Pennsylvania,Northeast Region
5545,40,2,2,52,3,37.5,40.1,34.7,2,,1,0,31000,62000,Washington,West Region
5546,20,5,1,59,1,37.3,39.5,35,1,,1,0,14000,900,Rhode Island,Northeast Region
5548,30,5,2,28,2,38.3,41,35.5,3,1,0,0,8000,80000,Illinois,Midwest Region
5552,40,4,1,25,3,38.3,40.3,36.2,3,4,1,0,66000,110000,Minnesota,Midwest Region
5554,50,4,1,34,3,38.8,40.7,36.7,3,,1,0,50000,95000,Arizona,West Region
5555,40,4,2,31,3,38.5,41,35.9,3,2,0,0,36000,36000,Pennsylvania,Northeast Region
5556,47,3,1,39,3,38.8,41.1,36.2,2,,1,0,126500,126500,New Jersey,Northeast Region
5557,50,4,1,30,3,39.4,42.4,35.8,3,,1,0,75000,75000,Colorado,West Region
5558,40,4,1,20,3,38.3,40.9,35.5,3,2,1,0,20000,300000,Wisconsin,Midwest Region
5559,45,4,3,62,3,38.8,41.1,36.2,1,,1,0,,,Colorado,West Region
5560,55,5,1,61,1,39.8,42.2,37.3,2,,1,0,300000,300000,North Carolina,South Region
5563,60,4,1,64,2,38.6,40.5,36.6,3,1,1,0,55000,80000,Florida,South Region
5565,40,3,2,23,3,38.7,41.3,35.8,2,,0,0,20000,20000,Arkansas,South Region
5566,45,4,2,37,3,38.6,40.9,35.7,3,,1,0,100000,200000,California,West Region
5567,60,4,2,59,2,40.1,43.1,36,2,4,1,0,50000,40000,Alabama,South Region
5568,50,3,1,59,3,37.4,40.3,34.4,1,,0,0,150000,200000,Massachusetts,Northeast Region
5569,50,4,1,27,3,37,39,35,3,,1,0,85000,140000,Minnesota,Midwest Region
5570,45,3,2,53,1,38.2,40.5,35.4,2,,1,0,35000,85000,California,West Region
5571,45,4,1,24,3,38.8,41,36.2,3,2,1,0,45000,45000,New Jersey,Northeast Region
5572,10,4,2,56,2,37.8,40.4,35,3,2,0,0,12000,80000,California,West Region
5573,60,4,1,39,3,38.2,42.4,34.3,3,,1,0,80000,150000,Minnesota,Midwest Region
5574,15,4,2,48,1,39.9,42.3,37.2,3,2,1,0,6000,90000,Texas,South Region
5575,40,3,1,36,3,38.6,40.5,36.6,3,,1,0,75000,100000,Florida,South Region
5576,40,,3,,3,38.7,41.1,35.9,,,1,,,,West Virginia,South Region
5577,40,5,1,25,3,38.1,41.2,34.6,3,,1,0,73500,73500,Connecticut,Northeast Region
5578,41,5,2,49,3,38.4,39.8,36.8,2,2,1,0,140000,140000,Florida,South Region
